id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1094460416337727929,Acogedor departamento en Stgo Centro,451109767,Magdalena,,Santiago,-33.44983,-70.64217,Entire home/apt,35000,1,16,2024-09-08,2.45,2,266,16,
1094469231659625048,"Ricardo Lyon, 3 dormitorios.",93344171,Grin,,Ñuñoa,-33.44868893512494,-70.60259458095094,Entire home/apt,66429,1,4,2024-09-21,1.24,1,270,4,
1094529539953452530,Cálido Depto cercano a centros comerciales y metro,10577449,Emilio,,Las Condes,-33.415615,-70.5872416,Entire home/apt,79534,1,36,2024-09-09,5.32,1,289,36,
1094861156149032890,Departamento Barrio Victoria,163755203,José Antonio,,Santiago,-33.46639,-70.65061,Entire home/apt,30000,2,11,2024-09-06,2.41,1,77,11,
1095003642640064379,Total comfort in the heart of Providencia,317472101,Andes STR,,Providencia,-33.434888,-70.6162504,Entire home/apt,68805,2,16,2024-07-25,2.30,194,362,16,
1095012748388255831,Disfruta el Parque Bustamante,274788095,Andrea,,Santiago,-33.44648,-70.63467,Entire home/apt,,1,4,2024-04-30,0.62,1,0,4,
1095040578640586493,Dpto a pasos de metro Los Leones,562921343,Rafael,,Providencia,-33.4293,-70.60764,Entire home/apt,175249,1,2,2024-07-28,0.38,1,88,2,
1095131463747754873,Queen's Abode,135140093,Dina,,Santiago,-33.447133237927275,-70.65121371299028,Entire home/apt,36286,1,12,2024-09-20,1.73,11,269,12,
1095134179851547968,Habitación doble/ casa familiar,67804480,Javiera,,Ñuñoa,-33.46377,-70.58232,Private room,18000,1,2,2024-04-07,0.31,2,268,2,
1095196100986756823,Departamento Parque O'Higgins,461503378,Julieta,,Santiago,-33.470589,-70.6617023,Entire home/apt,45000,1,6,2024-09-15,1.55,2,266,6,
1095207042567513804,Apartamento céntrico,546459592,Jancarlos,,Santiago,-33.44655,-70.653,Entire home/apt,45000,1,14,2024-07-13,1.96,5,269,14,
1095308940331599942,One hab barros Borgoño providenc,43952877,Gers,,Providencia,-33.42941,-70.62012,Entire home/apt,27931,2,23,2024-08-30,3.54,7,208,23,
1095478386623366709,Departamento central La Moneda,474072601,Thomas,,Santiago,-33.44793,-70.65449,Entire home/apt,32000,1,15,2024-09-08,2.09,10,241,15,
1095555221401231030,Depto. metro parque Bustamante.,559361969,Miguel Angel,,Providencia,-33.4443,-70.63264,Entire home/apt,47571,1,12,2024-09-08,1.93,1,270,12,
1095630907987474595,Gran Ubicación Providencia!,542891898,Meylin,,Providencia,-33.4241035,-70.6107198,Entire home/apt,54442,2,20,2024-09-05,3.03,6,355,20,
1095663782578813777,Adorable Estudio en Santiago a pasos del Metro,384286074,HomeTravellers,,Santiago,-33.4534201,-70.6534267,Entire home/apt,36429,2,22,2024-08-26,3.17,75,359,22,
1095672921267222812,Maravilloso Estudio Metro Parque Almagro,384286074,HomeTravellers,,Santiago,-33.45381,-70.65439,Entire home/apt,31429,2,24,2024-09-11,3.40,75,0,24,
1095731592114775022,"Departamento en Santiago Centro, Cama “Súper”King.",424033072,Miguel Angel,,Santiago,-33.4331831,-70.65956299999999,Entire home/apt,33950,2,34,2024-09-21,4.74,3,245,34,
1095732004462138643,amoblados,526738369,Margarita Adolid,,Providencia,-33.430833,-70.61809,Entire home/apt,94571,1,3,2024-06-09,0.52,2,266,3,
1095842628531923111,Departamento en Las Condes,524924605,Guadalupe,,Las Condes,-33.3998146,-70.5709979,Entire home/apt,63571,2,16,2024-09-11,2.57,1,319,16,
1095859579827819672,"Departamento cómodo, lindo, seguro, 3 habitaciones",563127066,Esteban,,Santiago,-33.4379904,-70.64849160000001,Entire home/apt,72000,2,15,2024-09-20,2.81,1,126,15,
1096294185837705203,Metro Santa Isabel,191576230,Silvia,,Santiago,-33.44893,-70.63414,Entire home/apt,30000,6,16,2024-09-13,2.29,9,175,16,
1096296929444689250,Matrimonial - Casa del Gringo,86888744,James,,Providencia,-33.41729,-70.616,Private room,39000,2,0,,,3,173,0,
1096311931672084566,Cómoda habitación + baño privado,177195445,Francisco,,Ñuñoa,-33.46173,-70.57487,Private room,20000,15,4,2024-07-28,0.92,2,202,4,
1096314901189968642,Departamento en Providencia,500324306,Victoria,,Providencia,-33.42071,-70.60471,Entire home/apt,87000,2,23,2024-09-20,3.32,1,238,23,
1096441171647917999,Depto Nuevo Santiago Metro Ñuble L5,447734997,Katty,,Santiago,-33.4641798,-70.6276511,Entire home/apt,34140,2,52,2024-09-17,7.46,1,155,52,
1096456750534015434,Acogedor y Céntrico Dpto. Parque Forestal,131488797,Daniela-Fernando,,Recoleta,-33.43175,-70.64732,Entire home/apt,38386,1,13,2024-09-19,1.94,16,165,13,
1096490740006289943,Habitación con Baño Privado,219165843,Reína,,Ñuñoa,-33.45576,-70.62114,Private room,28590,1,2,2024-04-06,0.29,2,28,2,
1096493330702424761,Twin Suite - Casa del Gringo,86888744,James,,Providencia,-33.41669,-70.61742,Private room,29000,1,0,,,3,252,0,
1096576555516686106,"Comodidad, buena atención,",473107100,Libesli,,Santiago,-33.4379596,-70.6449796,Entire home/apt,40000,1,14,2024-08-11,2.03,1,6,14,
1096579609442230250,Apart Santiago Bellas Artes,563306679,Dayana,,Santiago,-33.43853,-70.64435,Entire home/apt,,1,1,2024-03-03,0.14,1,0,1,
1096671828287266800,Cuarto en  Stgo Metro Sta Lucía,56764068,Nicolas,,Santiago,-33.44428,-70.6454,Private room,,30,0,,,1,86,0,
1096725515069053390,Hermoso departamento a minutos del metro,234366539,Paz,,Ñuñoa,-33.45263383206996,-70.58799404650927,Entire home/apt,,2,1,2024-08-26,0.94,2,0,1,
1096919343312112512,Pieza con Baño Compartido (Muy Céntrico),236122113,Barbara,,Santiago,-33.450837086557605,-70.65426371991634,Private room,18000,1,7,2024-09-18,1.23,1,159,7,
1096975842470186443,Departamento remodelado/4+,343841647,Sebastian,,Las Condes,-33.41931,-70.5696,Entire home/apt,145000,1,12,2024-09-08,1.76,3,262,12,
1097005953382593708,"Perfecta ubicación en Santiago, central y cómodo!",85467241,Bernardo,,San Joaquín,-33.4878612,-70.61923999999999,Entire home/apt,34286,1,7,2024-07-07,1.24,29,184,7,
1097020118816750744,Espacioso y cómodo departamento.,512445612,Gabriel,,Las Condes,-33.41586944532714,-70.57082857936621,Private room,56000,1,0,,,1,269,0,
1097038871244390063,Departamento Amoblado,439707329,Diego,,Recoleta,-33.4327612,-70.6467423,Entire home/apt,34500,2,5,2024-05-02,0.75,1,175,5,
1097047121088738348,Santiago Providencia,169619535,Jaime,,Providencia,-33.4353144,-70.62760469999999,Entire home/apt,44429,2,22,2024-09-25,4.15,2,166,22,
1097051710401729967,Comodidad y estilo en las alturas,158089735,Veronica,,Las Condes,-33.39871,-70.57232,Entire home/apt,100000,3,32,2024-09-18,4.49,1,261,32,
1097055485526095731,Bello Apartamento Santiago,339914490,Sebastian,,Santiago,-33.44314,-70.6695,Entire home/apt,34200,2,27,2024-09-06,3.80,15,67,27,
1097239966590132468,Apto. Close to subway and Movistar Arena,101813492,Cristi,,Santiago,-33.4588415,-70.6536524,Entire home/apt,34927,1,37,2024-09-15,5.75,1,202,37,
1097243554973634971,"Vive Lujo, reserva ahora!",140127790,Javier,,Las Condes,-33.41007,-70.57159,Entire home/apt,77143,1,23,2024-08-24,3.21,21,358,23,
1097246624251593774,California Paradise,20969962,Alphus,,Providencia,-33.435697,-70.60157889999999,Entire home/apt,233885,2,4,2024-08-21,1.18,1,180,4,
1097328899553805791,Apartamento en San Miguel,484874623,Claudio,,San Miguel,-33.5055219,-70.6585537,Entire home/apt,40000,1,48,2024-09-08,6.96,1,233,48,
1097721686013252245,Loft  en Bellas Artes,47626362,Jaime,,Santiago,-33.4384,-70.64281,Entire home/apt,34500,3,6,2024-09-08,1.64,1,61,6,
1097790768194494629,Departamento en Valle Nevado,31092545,Carlos,,Lo Barnechea,-33.32039477642348,-70.23198514653322,Entire home/apt,193665,3,11,2024-09-21,3.88,1,268,11,
1097793491603461696,Alena Apart,491442417,Ana,,Santiago,-33.43709,-70.64584,Entire home/apt,45000,1,2,2024-04-13,0.33,2,266,2,
1097829212036008542,Departamento en Santiago centro al lado La Moneda,425976169,Agustin Ignacio,,Santiago,-33.44359513339538,-70.65708339214325,Entire home/apt,39429,2,17,2024-09-01,2.64,2,88,17,
1097840353356748605,Moderno Departamento con inmejorable vista,317472101,Andes STR,,Providencia,-33.4198886,-70.6075563,Entire home/apt,70376,2,23,2024-09-23,3.58,194,358,23,
1097881721312214690,Departamento Movistar Arena / Parque O'Higgins,547858207,Juan Carlos,,Santiago,-33.4613628,-70.646143,Entire home/apt,,2,6,2024-03-29,0.85,1,0,6,
1097887789239462566,Disfruta Centro Santiago: Ubicación Ideal,547596921,Andres,,Santiago,-33.44652,-70.64929,Entire home/apt,35000,4,7,2024-08-31,2.56,1,248,7,
1097940987698543090,Habitación en Suite - La Moneda,563621101,Josefina,,Santiago,-33.4508402,-70.6542636,Private room,30000,1,5,2024-09-01,0.72,2,89,5,
1098105314485224059,Centro vibrante ubicación ideal,509586928,Day For Day,,Santiago,-33.45193,-70.6472,Entire home/apt,37714,2,21,2024-09-01,3.13,4,87,21,
1098277030253008263,El Templo,545292512,Benjamin,,Ñuñoa,-33.45284,-70.59549,Entire home/apt,50000,2,0,,,1,364,0,
1098384505144679778,Cerca del centro y metro (0915),16254485,Francisco,,Santiago,-33.4445803,-70.64279979999999,Entire home/apt,26571,2,34,2024-09-23,4.90,8,163,34,
1098523795994717767,Comodo Depto Home Estudio II,390846550,Tahys,,Santiago,-33.44458,-70.65798,Entire home/apt,25000,2,16,2024-09-11,2.29,3,154,16,
1098558484706058588,Cómodo dpto. 1D1B cerca al metro,133613914,Bernardette Lorena,,Santiago,-33.447715532506464,-70.64367729154054,Entire home/apt,35900,27,2,2024-07-14,0.35,1,269,2,
1098676012978455647,Departamento completo en Ñuñoa,563783692,Jacqueline,,Ñuñoa,-33.4554555,-70.58357459999999,Entire home/apt,55000,1,10,2024-04-22,1.44,1,265,10,
1098752303929120107,"B - Tranquilo, confortable y seguro",561356616,Vilma,,San Miguel,-33.47837,-70.64201,Private room,19486,2,13,2024-09-06,2.44,3,269,13,
1098794108127393205,Hab. en casa independiente San Crist - Santiago,563810064,Gisela,,Recoleta,-33.40487,-70.64083,Private room,33000,1,0,,,2,88,0,
1098839656541632522,Apartamento Studio,563820716,Francia,,Santiago,-33.45485,-70.6548,Entire home/apt,28000,1,55,2024-09-12,9.54,1,241,55,
1098967197009499819,Departamento céntrico,227931799,Marbella,,Santiago,-33.44465,-70.64608,Entire home/apt,29571,1,3,2024-09-16,3,1,312,3,
1099213589021315928,"C- Amable, confortable y seguro",561356616,Vilma,,San Joaquín,-33.47787,-70.6416,Private room,17399,2,29,2024-09-22,5.47,3,269,29,
1099396155581814016,Dpto. nuevo equipado moderno con estacionamiento,15976322,Sebastian,,La Cisterna,-33.519058,-70.6578324,Entire home/apt,26143,2,26,2024-09-17,3.84,1,333,26,
1099405313597037946,"Depto Full, Seguro y Bien Ubicado.
Wifi",161792855,Orlando,,San Joaquín,-33.477489200072704,-70.622617341578,Entire home/apt,35000,2,0,,,1,364,0,
1099426100391501184,Arriendo Apartamento La Florida,524558171,Jaime,,La Florida,-33.5208,-70.59808,Entire home/apt,37165,2,16,2024-09-21,2.39,2,361,16,
1099442285868048838,Depa frente a UC y a pasos del metro San Joaquín,80616784,Paulynna,,San Joaquín,-33.50035,-70.61612,Entire home/apt,56429,1,4,2024-08-08,0.62,1,263,4,
1099451013633161225,Habitación cerca rotonda Atenas 1p,245155803,María José,,Las Condes,-33.41773,-70.557,Private room,,1,18,2024-05-15,2.56,2,0,18,
1099457794943359559,Acogedor apto. en Las Condes Costanera Center,44339985,Francisca,,Las Condes,-33.4163889,-70.6019281,Entire home/apt,65400,3,33,2024-09-24,4.88,5,218,33,
1099507502382407305,Depto. Parque de los Reyes 3,374662922,Jorge,,Santiago,-33.43078,-70.66799,Entire home/apt,27276,1,25,2024-09-07,3.68,4,235,25,
1099544938624187173,Gran Vista Providencia!,542891898,Meylin,,Providencia,-33.4241331,-70.61092959999999,Entire home/apt,47273,2,25,2024-09-24,3.73,6,357,25,
1099573605261347503,Habitación 1 al Lado Embajada USA,164472468,Luis,,Las Condes,-33.41134,-70.60247,Private room,29000,1,54,2024-09-17,7.94,2,257,54,
1099862960596634478,Habitación 2 al lado Embajada USA,164472468,Luis,,Las Condes,-33.41307,-70.60459,Private room,35143,1,25,2024-09-17,3.57,2,222,25,
1099911152918338922,Se arrienda cómoda habitación,442987347,Rodrigo,,Santiago,-33.439389,-70.672472,Private room,40000,1,0,,,1,269,0,
1100048625952689843,Moderno Departamento Manquehue II 3 Camas II,456656876,Aqc,,Las Condes,-33.4072257,-70.5651184,Entire home/apt,91429,1,0,,,43,0,0,
1100065143325922647,Lujoso Ski Colorado 4 dormitorios - 10 personas,24011672,Maria,,Lo Barnechea,-33.3485034,-70.2931349,Entire home/apt,400000,3,6,2024-08-15,1.88,23,270,6,
1100080611270252294,"Barrio Santa Isabel, habitación",560837025,Gonzalo,,Santiago,-33.4497819,-70.6401288,Private room,24000,1,0,,,1,364,0,
1100082754003825660,Depto en Santiago Centro Full Equipado y Tranquilo,489085589,Simply HAUS,,Santiago,-33.4479637,-70.6541797,Entire home/apt,25200,2,5,2024-07-27,0.73,14,208,5,
1100146387335908819,Acogedor piso Barrio Lastarria.,539740839,Luis Alberto,,Santiago,-33.43974,-70.63937,Entire home/apt,45000,2,25,2024-09-13,4.36,1,178,25,
1100147152211331357,Depto. excelente conectividad,108820930,Leonardo,,San Joaquín,-33.48901,-70.62086,Entire home/apt,35277,2,8,2024-08-07,1.21,2,255,8,
1100152900841729906,Lindo departamento a pasos de Clínica Las Condes,72746110,Irina,,Las Condes,-33.3829734,-70.5324763,Entire home/apt,50000,2,11,2024-08-20,1.66,2,345,11,
1100207085799333197,Hogar y paz verde en providencia,510818815,Maria,,Providencia,-33.43596,-70.62144,Private room,20000,1,0,,,2,269,0,
1100242000393218879,Lindo departamento a pasos de Clinica las condes,72746110,Irina,,Las Condes,-33.38364,-70.53319,Entire home/apt,50000,2,16,2024-09-13,2.40,2,342,16,
1100242978065287874,Te recogemos en el Aeropuerto Santiago,982805,Alfredo,,Vitacura,-33.38261,-70.5327,Entire home/apt,64000,3,0,,,4,97,0,
1100247821617408832,Luminoso. Tranquilo. 1 o 2 personas. Equipado 100%,438485379,Eugenia,,Santiago,-33.4483591,-70.6471555,Entire home/apt,22000,3,14,2024-09-12,2.14,1,235,14,
1100576150082856399,Hermoso Home estudio en santiago,508411907,Javiera,,Santiago,-33.4537424,-70.65432779999999,Private room,20000,1,6,2024-08-01,1.08,1,84,6,
1100752804735102274,Hermoso duplex con terraza,45227309,Javiera,,Providencia,-33.42701,-70.61673,Entire home/apt,75714,3,5,2024-08-25,0.80,3,247,5,
1100778230851864730,Small and bright room,185030062,Barbara,,Ñuñoa,-33.45417,-70.60438,Private room,14000,3,8,2024-07-01,1.24,2,167,8,
1100825101593561156,Departamento Cruz del Sur,69180433,Alejandra,,Las Condes,-33.41695,-70.58093,Entire home/apt,,15,0,,,1,0,0,
1100858953270843917,Extraordinario Depto Parva Alta,542246935,Rafael,,Lo Barnechea,-33.33401,-70.28587,Entire home/apt,690000,10,0,,,1,87,0,
1100948180545896462,Habitación con baño privado,416624905,Macarena,,La Reina,-33.44087,-70.55728,Private room,15857,1,0,,,1,83,0,
1101016081584737633,Acogedor departamento 2D en el Barrio El Golf,340973981,Maria Agustina,,Las Condes,-33.4180962,-70.5960705,Entire home/apt,60571,3,30,2024-09-10,4.33,1,356,30,
1101302808404393294,habitación en centro de santiago,453152570,Maleza,,Santiago,-33.44705,-70.64287,Private room,22000,1,0,,,1,269,0,
1101303268889670736,Modern apartment with excellent view,317472101,Andes STR,,Las Condes,-33.41679,-70.60106,Entire home/apt,54343,2,24,2024-09-18,3.50,194,349,24,
1101311855920591958,Acogedor Dpto en Huechuraba.,108195143,Martín,,Huechuraba,-33.36480408376492,-70.66655614868773,Entire home/apt,59286,3,10,2024-09-22,1.67,1,161,10,
1101383721527726681,Habitación individual centro Santiago,101710421,Gabriela,,Santiago,-33.43701,-70.64316,Private room,20000,7,2,2024-09-23,0.32,3,269,2,
1101384228779861057,Amplio departamento hasta 6 personas Estacionamien,51966337,Valeria,,Santiago,-33.43539,-70.65525,Entire home/apt,60000,1,15,2024-09-17,2.24,17,45,15,
1101387729128192293,Hab. en casa independiente -Jardín - Santiago,563810064,Gisela,,Recoleta,-33.40611,-70.64087,Private room,37000,1,3,2024-09-18,0.43,2,267,3,
1101405990475277021,Habitación céntrica,559835349,Solange,,Santiago,-33.4523,-70.63141,Private room,17000,1,55,2024-09-21,8.17,4,84,55,
1101406705536390948,Vive Lastarria c Estilo & Diseño,3297544,Felipe,,Santiago,-33.4399,-70.64116,Entire home/apt,65000,1,22,2024-09-07,3.17,5,260,22,
1101454549821304465,Departamento Santiago center,498759181,Marcelo,,Santiago,-33.43663,-70.64692,Entire home/apt,350000,2,0,,,4,269,0,
1101478204138222220,La Casona Mar Tu mejor opción,564478999,Marbeya,,Santiago,-33.44871,-70.64868,Private room,28000,1,0,,,1,269,0,
1101490438456964869,Alojamiento premium a pasos del metro Chile-Espana,317472101,Andes STR,,Ñuñoa,-33.4546948,-70.60082419999999,Entire home/apt,43768,2,22,2024-09-16,3.19,194,347,22,
1101507016015343960,Disfruta la comodidad a pasos de Plaza de Nunoa,317472101,Andes STR,,Ñuñoa,-33.4546882,-70.60105460000001,Entire home/apt,51225,2,18,2024-09-20,2.60,194,348,18,
1101527625077990287,Habitación con baño privado,564495348,Olayo,,Ñuñoa,-33.45467,-70.58685,Private room,30704,1,1,2024-06-22,0.31,1,269,1,
1101577610440113088,S204 Matrimonial con Balcón,30115020,Yeny Andrea,,Providencia,-33.4269,-70.6048,Entire home/apt,39429,2,18,2024-09-20,2.97,8,270,18,
1101626857635339183,Lujoso departamento,564119743,Consuelo,,Las Condes,-33.4129,-70.59224,Entire home/apt,60000,15,0,,,1,87,0,
1101713842980527031,Caléndula House,135140093,Dina,,Santiago,-33.44735,-70.65301,Entire home/apt,36286,1,2,2024-03-16,0.29,11,256,2,
1101805962850587677,Lujoso y Comodo Depto 1D1B en Las Condes HOM,287196445,Hom,,Las Condes,-33.3996,-70.57129,Entire home/apt,100257,3,5,2024-08-23,0.77,93,356,5,
1102088732406664075,Cómodo y céntrico departamento,170710491,Carla,,Santiago,-33.4479567,-70.64756419999999,Entire home/apt,48000,2,3,2024-04-28,0.46,1,89,3,
1102089135593758871,"Santiago centro , lastarria zona de turistas",389953900,Natalia,,Santiago,-33.4361,-70.64448,Entire home/apt,32857,1,22,2024-09-15,3.19,9,270,22,
1102124259309300331,Exclusivo dpto en La Parva Chile,184621784,Barbara,,Lo Barnechea,-33.33681,-70.29264,Entire home/apt,350000,5,1,2024-07-14,0.40,1,269,1,
1102137644370551489,Acogedor depa en Ñuñoa comodidad como en tu casa,64031919,Marjorie,,Ñuñoa,-33.4540813,-70.58006089999999,Entire home/apt,43419,2,19,2024-09-11,3.56,3,248,19,
1102186264472711517,Departamento Nuevo,181136867,Deisy,,La Florida,-33.51317,-70.60276,Entire home/apt,,2,1,2024-04-20,0.19,2,0,1,
1102285349588732941,Acogedor Dpto. Barrio Italia,131488797,Daniela-Fernando,,Ñuñoa,-33.45108,-70.62808,Entire home/apt,35000,20,1,2024-07-28,0.50,16,183,1,
1102288372997769162,Refugio Urbano junto al Metro Chile-Espana,317472101,Andes STR,,Ñuñoa,-33.4546948,-70.60082419999999,Entire home/apt,45985,2,14,2024-09-03,2.25,194,361,14,
1102380304486602512,Departamento en el centro,182146345,Pedro,,Santiago,-33.44160430198352,-70.65947391092777,Entire home/apt,42400,4,1,2024-04-20,0.19,3,270,1,
1102458064091012769,Arriendo Habitación c/Baño Privado - La Reina,58481744,Benjamin,,La Reina,-33.439068,-70.55351,Private room,18990,30,3,2024-04-05,0.45,1,180,3,
1102515493721189466,Departamento en Providencia con Estacionamiento,239061182,Kevin,,Providencia,-33.4248778,-70.6114992,Entire home/apt,43000,1,42,2024-09-04,6.40,1,216,42,
1102579510718495741,Nuevo y hermoso Dpto. Al lado Metro,479112123,Pedro,,Santiago,-33.44716,-70.64568,Entire home/apt,31286,21,3,2024-05-10,0.43,3,279,3,
1102723518694363907,Departamento para 3 Manquehue,456656876,Aqc,,Las Condes,-33.4072257,-70.5651184,Entire home/apt,,3,1,2024-05-29,0.25,43,0,1,
1102725740090301323,Calefacción | Manquehue | Wifi | GYM I Piscina,456656876,Aqc,,Las Condes,-33.4108402,-70.5764124,Entire home/apt,42592,1,1,2024-04-13,0.18,43,243,1,
1102771647021857541,Apart Costanera Centre (708),10177065,Nicolas,,Las Condes,-33.41652,-70.60274,Entire home/apt,56089,1,21,2024-09-01,3.35,32,346,21,
1102838831724440820,Acogedor y céntrico departamento,213435548,Hector,,Santiago,-33.4458808,-70.6402311,Entire home/apt,50000,2,24,2024-09-17,3.56,1,252,24,
1102930369668163658,Amplio Departamento en el Centro de Santiago,515796454,Francisco,,Santiago,-33.4476764,-70.6538842,Entire home/apt,43000,1,44,2024-09-08,6.80,6,269,44,
1102944258787551015,acogedor depto en Providencia,433587345,Ximena,,Providencia,-33.4248629,-70.6161281,Entire home/apt,53714,1,1,2024-07-31,0.52,14,269,1,
1102951972939636967,"Departamento Estudio acogedor, seguro y luminoso",564827359,Genaro,,Santiago,-33.45251,-70.66476,Entire home/apt,40000,2,3,2024-04-14,0.47,1,247,3,
1102964623284513381,"A cuadras del Estadio Nacional, vista a los Andes",240850996,Natalia,,Ñuñoa,-33.46471,-70.62144,Private room,26429,1,1,2024-04-20,0.19,1,267,1,
1102971078172400629,Dpto. Santiago Centro,72938397,Vicente,,Santiago,-33.4544971,-70.6338595,Entire home/apt,32000,1,20,2024-09-19,4.76,1,250,20,
1102987355440079482,"Large apartment, convenient and central",21085157,Tomás,,Santiago,-33.436532395764694,-70.65482783862305,Entire home/apt,42286,3,24,2024-09-18,3.73,3,178,24,
1103140080597757081,Arriendo Diario Santiago centro,542671426,Andres,,Santiago,-33.44591,-70.65238,Entire home/apt,26999,2,7,2024-08-29,1.76,5,270,7,
1103141494467716347,Hostal cerca de Farellones,514772477,Refugio,,Lo Barnechea,-33.33981,-70.36503,Private room,69000,1,22,2024-09-17,3.63,4,365,22,
1103145356484076139,Arriendo estudio Santiago centro,542671426,Andres,,Santiago,-33.44777,-70.65273,Entire home/apt,26856,2,15,2024-09-21,2.34,5,270,15,
1103231169704894005,lastaria house,564893656,Rebeca,,Santiago,-33.4379882,-70.6448686,Entire home/apt,42857,1,3,2024-08-18,0.60,2,364,3,
1103246157845754291,Confortable y equipado departamento Providencia,468267818,Po Wen,,Providencia,-33.4292,-70.61886,Entire home/apt,45000,1,46,2024-09-24,6.80,7,312,46,
1103253346442781376,Departamentos Amoblados B,564687257,Hurianny,,Las Condes,-33.41704,-70.59852,Entire home/apt,95000,1,2,2024-05-20,0.31,1,54,2,
1103647196729029051,Depto en ubicación privilegiada,497593265,Geraldine,,Santiago,-33.4421928,-70.669851,Entire home/apt,45000,2,6,2024-07-26,0.93,1,247,6,
